TIME,SYMBOL,EX,PRICE,SIZE,COND,BID,BIDSIZ,OFR,OFRSIZ,SIGN
2017-09-19 09:30:15,BAC,B,24.71,1, ,24.7,25,24.71,19,1
2017-09-19 09:30:16,BAC,Y,24.7,400, ,24.7,46,24.71,34,-1
2017-09-19 09:30:17,BAC,Z,24.7,7656, ,24.7,32,24.71,84,-1
2017-09-19 09:30:17,BAC,B,24.7,23568, ,24.69,836,24.7,498,1
2017-09-19 09:30:17,BAC,Z,24.69,6627, ,24.68,407,24.7,265,1
2017-09-19 09:30:17,BAC,J,24.68,400, ,24.68,84,24.69,32,-1
2017-09-19 09:30:17,BAC,J,24.69,700, ,24.68,42,24.69,10,1
2017-09-19 09:30:17,BAC,T,24.68,8341, ,24.67,200,24.68,588,1
2017-09-19 09:30:17,BAC,J,24.67,200, ,24.67,200,24.68,588,-1
2017-09-19 09:30:17,BAC,N,24.67,4700, ,24.67,9,24.68,75,-1
2017-09-19 09:30:17,BAC,Y,24.68,100, ,24.67,30,24.68,56,1
2017-09-19 09:30:17,BAC,T,24.68,2100, ,24.67,20,24.68,10,1
2017-09-19 09:30:17,BAC,N,24.68,100, ,24.67,183,24.68,4,1
2017-09-19 09:30:17,BAC,N,24.68,266, ,24.67,48,24.69,11,-1
2017-09-19 09:30:17,BAC,T,24.68,834, ,24.68,130,24.69,74,-1
2017-09-19 09:30:17,BAC,Y,24.69,6, ,24.68,10,24.69,9,1
2017-09-19 09:30:18,BAC,Y,24.69,6, ,24.68,20,24.69,14,1
2017-09-19 09:30:19,BAC,Y,24.69,266, ,24.68,11,24.69,13,1
2017-09-19 09:30:26,BAC,Y,24.69,122, ,24.68,40,24.69,50,1
2017-09-19 09:30:26,BAC,T,24.69,2178, ,24.68,46,24.69,48,1
2017-09-19 09:30:26,BAC,K,24.69,6401, ,24.68,275,24.7,667,1
2017-09-19 09:30:26,BAC,Z,24.7,100, ,24.69,10,24.7,17,1
2017-09-19 09:30:32,BAC,Y,24.69,100, ,24.69,18,24.7,52,-1
2017-09-19 09:30:34,BAC,P,24.69,900, ,24.69,28,24.7,1114,-1
2017-09-19 09:30:34,BAC,T,24.69,3504, ,24.68,933,24.69,6574,1
2017-09-19 09:30:34,BAC,N,24.685,60, ,24.68,21,24.69,48,-1
2017-09-19 09:30:38,BAC,Z,24.68,926, ,24.68,42,24.69,451,-1
2017-09-19 09:30:38,BAC,P,24.68,1300, ,24.67,313,24.69,786,-1
2017-09-19 09:30:38,BAC,Z,24.68,2498, ,24.67,450,24.69,629,-1
2017-09-19 09:30:38,BAC,T,24.68,100, ,24.67,763,24.68,1283,1
2017-09-19 09:30:38,BAC,N,24.675,200, ,24.67,94,24.68,26,-1
2017-09-19 09:30:39,BAC,J,24.67,1058, ,24.67,430,24.68,424,-1
2017-09-19 09:30:39,BAC,T,24.67,282, ,24.66,51,24.68,110,-1
2017-09-19 09:30:39,BAC,T,24.67,171, ,24.66,51,24.68,110,-1
2017-09-19 09:30:39,BAC,P,24.67,34, ,24.66,51,24.68,110,-1
2017-09-19 09:30:39,BAC,Z,24.67,150, ,24.66,51,24.68,110,-1
2017-09-19 09:30:39,BAC,Z,24.67,5708, ,24.66,855,24.67,1656,1
2017-09-19 09:30:40,BAC,Z,24.66,1636, ,24.66,208,24.67,539,-1
2017-09-19 09:30:40,BAC,T,24.66,13, ,24.655,151,24.67,172,-1
2017-09-19 09:30:41,BAC,N,24.66,582, ,24.66,310,24.67,534,-1
2017-09-19 09:30:41,BAC,P,24.66,18, ,24.66,4,24.67,86,-1
2017-09-19 09:30:43,BAC,N,24.66,5169, ,24.65,2380,24.66,411,1
2017-09-19 09:30:43,BAC,P,24.66,200, ,24.65,941,24.66,25,1
2017-09-19 09:30:43,BAC,J,24.66,200, ,24.65,561,24.66,20,1
2017-09-19 09:30:43,BAC,J,24.66,200, ,24.65,154,24.66,5,1
2017-09-19 09:30:43,BAC,Y,24.65,31, ,24.65,308,24.66,10,-1
2017-09-19 09:30:43,BAC,J,24.65,325, ,24.65,905,24.66,93,-1
2017-09-19 09:30:43,BAC,N,24.65,100, ,24.65,231,24.66,46,-1
2017-09-19 09:30:43,BAC,N,24.66,266, ,24.65,681,24.66,94,1
2017-09-19 09:30:43,BAC,N,24.66,266, ,24.65,236,24.66,10,1
2017-09-19 09:30:43,BAC,N,24.66,386, ,24.65,1292,24.665,232,1
2017-09-19 09:30:43,BAC,K,24.66,374, ,24.66,252,24.67,452,-1
2017-09-19 09:30:45,BAC,N,24.67,5976, ,24.66,913,24.67,92,1
2017-09-19 09:30:45,BAC,N,24.67,230, ,24.67,1103,24.68,1184,-1
2017-09-19 09:30:45,BAC,T,24.67,1100, ,24.67,20,24.68,112,-1
2017-09-19 09:30:45,BAC,N,24.67,13, ,24.67,26,24.68,240,-1
2017-09-19 09:30:45,BAC,K,24.67,100, ,24.67,7,24.68,57,-1
2017-09-19 09:30:49,BAC,J,24.67,3987, ,24.66,1846,24.67,833,1
2017-09-19 09:30:53,BAC,Y,24.66,100, ,24.66,63,24.67,196,-1
2017-09-19 09:30:54,BAC,J,24.66,800, ,24.66,20,24.67,173,-1
2017-09-19 09:30:55,BAC,K,24.66,3018, ,24.65,1464,24.67,5077,-1
2017-09-19 09:30:55,BAC,B,24.66,266, ,24.65,356,24.66,83,1
2017-09-19 09:30:55,BAC,N,24.66,213, ,24.65,803,24.66,84,1
2017-09-19 09:30:55,BAC,N,24.66,53, ,24.65,160,24.66,15,1
2017-09-19 09:30:55,BAC,N,24.66,400, ,24.65,342,24.66,22,1
2017-09-19 09:30:55,BAC,N,24.66,266, ,24.65,182,24.66,8,1
2017-09-19 09:30:55,BAC,N,24.66,266, ,24.65,328,24.66,14,1
2017-09-19 09:30:55,BAC,N,24.66,266, ,24.65,124,24.66,9,1
2017-09-19 09:30:55,BAC,N,24.66,266, ,24.65,124,24.66,6,1
2017-09-19 09:30:55,BAC,N,24.66,266, ,24.65,282,24.66,8,1
2017-09-19 09:30:55,BAC,N,24.66,133, ,24.65,158,24.66,2,1
2017-09-19 09:30:56,BAC,T,24.66,4, ,24.65,356,24.66,17,1
2017-09-19 09:30:56,BAC,B,24.66,200, ,24.65,338,24.66,89,1
2017-09-19 09:30:57,BAC,N,24.65,9, ,24.65,111,24.66,75,-1
2017-09-19 09:30:58,BAC,K,24.65,18, ,24.65,111,24.66,76,-1
2017-09-19 09:30:58,BAC,T,24.65,7, ,24.65,111,24.66,76,-1
2017-09-19 09:30:58,BAC,Z,24.65,100, ,24.65,111,24.66,76,-1
2017-09-19 09:30:59,BAC,T,24.65,3327, ,24.65,562,24.66,634,-1
2017-09-19 09:30:59,BAC,Z,24.65,14, ,24.65,410,24.66,610,-1
2017-09-19 09:30:59,BAC,N,24.65,3204, ,24.65,214,24.66,362,-1
2017-09-19 09:30:59,BAC,T,24.65,8, ,24.65,214,24.66,362,-1
2017-09-19 09:31:00,BAC,N,24.65,100, ,24.65,50,24.66,84,-1
2017-09-19 09:31:00,BAC,N,24.65,200, ,24.65,48,24.66,84,-1
2017-09-19 09:31:01,BAC,J,24.65,400, ,24.65,48,24.66,84,-1
2017-09-19 09:31:01,BAC,T,24.65,8575, ,24.64,384,24.66,1085,-1
2017-09-19 09:31:01,BAC,T,24.64,3210, ,24.64,88,24.65,1689,-1
2017-09-19 09:31:01,BAC,N,24.64,400, ,24.63,223,24.64,60,1
2017-09-19 09:31:01,BAC,Y,24.63,100, ,24.63,207,24.64,94,-1
2017-09-19 09:31:01,BAC,T,24.63,700, ,24.63,235,24.64,293,-1
2017-09-19 09:31:01,BAC,Z,24.63,100, ,24.63,8,24.64,189,-1
2017-09-19 09:31:01,BAC,N,24.63,123, ,24.63,2,24.64,89,-1
2017-09-19 09:31:03,BAC,Z,24.635,35, ,24.63,2,24.64,88,1
2017-09-19 09:31:03,BAC,Y,24.63,35, ,24.63,2,24.64,52,-1
2017-09-19 09:31:04,BAC,N,24.63,777, ,24.63,75,24.64,861,-1
2017-09-19 09:31:04,BAC,P,24.63,100, ,24.62,238,24.63,107,1
2017-09-19 09:31:04,BAC,P,24.63,1100, ,24.62,145,24.63,109,1
2017-09-19 09:31:04,BAC,Z,24.63,5, ,24.62,36,24.63,16,1
2017-09-19 09:31:04,BAC,P,24.63,92, ,24.62,121,24.63,48,1
2017-09-19 09:31:04,BAC,A,24.63,100, ,24.62,121,24.63,48,1
2017-09-19 09:31:04,BAC,Z,24.63,1889, ,24.62,354,24.64,921,-1
2017-09-19 09:31:04,BAC,N,24.63,100, ,24.63,15,24.64,93,-1
2017-09-19 09:31:04,BAC,Y,24.635,600, ,24.63,7,24.64,57,1
2017-09-19 09:31:05,BAC,B,24.63,100, ,24.63,16,24.64,207,-1
2017-09-19 09:31:06,BAC,Y,24.635,54, ,24.63,5,24.64,93,1
2017-09-19 09:31:08,BAC,Y,24.64,100, ,24.63,6,24.64,89,1
2017-09-19 09:31:08,BAC,P,24.63,100, ,24.63,37,24.64,212,-1
2017-09-19 09:31:09,BAC,P,24.64,13352, ,24.63,1070,24.65,2740,1
2017-09-19 09:31:10,BAC,B,24.64,200, ,24.64,55,24.65,445,-1
2017-09-19 09:31:10,BAC,N,24.64,100, ,24.64,12,24.65,178,-1
2017-09-19 09:31:14,BAC,N,24.64,300, ,24.64,40,24.65,383,-1
2017-09-19 09:31:14,BAC,Z,24.645,1, ,24.64,17,24.65,129,1
2017-09-19 09:31:16,BAC,Y,24.65,40, ,24.64,27,24.65,90,1
2017-09-19 09:31:16,BAC,Y,24.65,40, ,24.64,27,24.65,90,1
2017-09-19 09:31:16,BAC,Y,24.65,40, ,24.64,27,24.65,56,1
2017-09-19 09:31:16,BAC,V,24.65,7655, ,24.64,944,24.65,1071,1
2017-09-19 09:31:16,BAC,Z,24.66,40, ,24.65,20,24.66,44,1
2017-09-19 09:31:16,BAC,Z,24.655,40, ,24.65,44,24.66,26,-1
2017-09-19 09:31:16,BAC,N,24.66,900, ,24.65,519,24.66,247,1
2017-09-19 09:31:16,BAC,V,24.66,3279, ,24.65,801,24.67,592,1
2017-09-19 09:31:16,BAC,V,24.665,100, ,24.66,18,24.67,43,1
2017-09-19 09:31:16,BAC,Y,24.66,100, ,24.66,62,24.67,172,-1
2017-09-19 09:31:18,BAC,Z,24.66,2103, ,24.65,425,24.67,674,-1
2017-09-19 09:31:19,BAC,Z,24.66,308, ,24.65,538,24.66,258,1
2017-09-19 09:31:19,BAC,Z,24.66,46, ,24.65,142,24.66,58,1
2017-09-19 09:31:22,BAC,N,24.66,500, ,24.65,435,24.66,107,1
2017-09-19 09:31:22,BAC,T,24.66,3000, ,24.65,911,24.67,740,-1
2017-09-19 09:31:22,BAC,Z,24.66,900, ,24.66,2083,24.67,1917,-1
2017-09-19 09:31:22,BAC,K,24.66,100, ,24.66,14,24.67,77,-1
2017-09-19 09:31:25,BAC,T,24.665,300, ,24.66,10,24.67,77,1
2017-09-19 09:31:25,BAC,Y,24.665,800, ,24.66,12,24.67,118,1
2017-09-19 09:31:26,BAC,T,24.66,2013, ,24.66,541,24.67,1404,-1
2017-09-19 09:31:27,BAC,P,24.66,800, ,24.66,33,24.67,300,-1
2017-09-19 09:31:31,BAC,Z,24.67,9200, ,24.66,2323,24.68,1616,1
2017-09-19 09:31:31,BAC,V,24.665,700, ,24.66,160,24.68,148,-1
2017-09-19 09:31:31,BAC,P,24.67,100, ,24.66,78,24.67,4,1
2017-09-19 09:31:31,BAC,N,24.67,600, ,24.66,413,24.68,308,1
2017-09-19 09:31:32,BAC,N,24.67,100, ,24.67,258,24.68,486,-1
2017-09-19 09:31:32,BAC,T,24.67,4700, ,24.66,1396,24.67,1270,1
2017-09-19 09:31:33,BAC,Y,24.67,300, ,24.66,42,24.67,14,1
2017-09-19 09:31:34,BAC,N,24.67,1000, ,24.66,320,24.67,109,1
2017-09-19 09:31:39,BAC,N,24.66,1100, ,24.66,18,24.67,432,-1
2017-09-19 09:31:39,BAC,N,24.66,200, ,24.655,170,24.67,353,-1
2017-09-19 09:31:39,BAC,T,24.66,2687, ,24.655,341,24.67,1114,-1
2017-09-19 09:31:39,BAC,P,24.66,500, ,24.66,6,24.67,87,-1
2017-09-19 09:31:39,BAC,P,24.6625,400, ,24.66,11,24.67,174,-1
2017-09-19 09:31:39,BAC,T,24.6625,400, ,24.66,16,24.67,149,-1
2017-09-19 09:31:39,BAC,Y,24.67,500, ,24.66,120,24.67,176,1
2017-09-19 09:31:39,BAC,B,24.67,100, ,24.66,86,24.67,32,1
2017-09-19 09:31:40,BAC,J,24.67,400, ,24.66,128,24.67,32,1
2017-09-19 09:31:43,BAC,Y,24.66,200, ,24.66,51,24.67,261,-1
2017-09-19 09:31:44,BAC,B,24.66,1200, ,24.66,8,24.67,76,-1
2017-09-19 09:31:45,BAC,B,24.66,500, ,24.66,8,24.67,112,-1
2017-09-19 09:31:49,BAC,N,24.66,3615, ,24.66,627,24.67,3779,-1
2017-09-19 09:31:50,BAC,N,24.66,400, ,24.66,34,24.67,388,-1
2017-09-19 09:31:51,BAC,N,24.66,200, ,24.66,101,24.67,294,-1
2017-09-19 09:31:52,BAC,N,24.66,100, ,24.66,10,24.67,206,-1
2017-09-19 09:31:53,BAC,K,24.66,1802, ,24.65,460,24.67,652,-1
2017-09-19 09:31:53,BAC,K,24.66,2000, ,24.65,982,24.67,2719,-1
2017-09-19 09:31:53,BAC,Z,24.66,100, ,24.65,1004,24.66,1436,1
2017-09-19 09:31:54,BAC,Y,24.66,200, ,24.65,263,24.66,92,1
2017-09-19 09:31:54,BAC,B,24.66,100, ,24.65,263,24.66,92,1
2017-09-19 09:31:54,BAC,B,24.65,64, ,24.65,53,24.66,16,-1
2017-09-19 09:31:54,BAC,B,24.65,10, ,24.65,53,24.66,16,-1
2017-09-19 09:31:55,BAC,N,24.65,6000, ,24.64,886,24.66,737,-1
2017-09-19 09:31:59,BAC,N,24.65,500, ,24.65,129,24.66,437,-1
2017-09-19 09:32:00,BAC,T,24.65,2600, ,24.65,365,24.66,806,-1
2017-09-19 09:32:00,BAC,Z,24.65,9750, ,24.64,2213,24.66,2140,-1
2017-09-19 09:32:00,BAC,J,24.65,683, ,24.65,1999,24.66,1574,-1
2017-09-19 09:32:01,BAC,N,24.65,1100, ,24.645,280,24.66,784,-1
2017-09-19 09:32:01,BAC,K,24.65,500, ,24.65,78,24.66,512,-1
2017-09-19 09:32:02,BAC,N,24.65,200, ,24.65,2,24.66,101,-1
2017-09-19 09:32:02,BAC,N,24.65,400, ,24.64,261,24.66,404,-1
2017-09-19 09:32:04,BAC,Y,24.655,100, ,24.65,5,24.66,101,1
2017-09-19 09:32:04,BAC,T,24.65,100, ,24.65,54,24.66,600,-1
2017-09-19 09:32:04,BAC,P,24.65,400, ,24.65,15,24.66,200,-1
2017-09-19 09:32:07,BAC,N,24.65,400, ,24.65,11,24.66,301,-1
2017-09-19 09:32:09,BAC,Y,24.65,400, ,24.65,12,24.66,204,-1
2017-09-19 09:32:09,BAC,N,24.65,100, ,24.65,6,24.66,102,-1
2017-09-19 09:32:10,BAC,N,24.65,300, ,24.65,22,24.66,243,-1
2017-09-19 09:32:13,BAC,N,24.65,300, ,24.65,17,24.66,244,-1
2017-09-19 09:32:16,BAC,N,24.65,400, ,24.65,21,24.66,245,-1
2017-09-19 09:32:16,BAC,V,24.655,1, ,24.65,7,24.66,85,1
2017-09-19 09:32:17,BAC,N,24.65,300, ,24.65,16,24.66,169,-1
2017-09-19 09:32:17,BAC,Y,24.65,100, ,24.65,16,24.66,169,-1
2017-09-19 09:32:22,BAC,Y,24.65,1400, ,24.65,31,24.66,196,-1
2017-09-19 09:32:22,BAC,Y,24.65,200, ,24.65,31,24.66,196,-1
2017-09-19 09:32:22,BAC,Y,24.6525,150, ,24.65,31,24.66,196,-1
2017-09-19 09:32:23,BAC,V,24.65,400, ,24.65,42,24.66,297,-1
2017-09-19 09:32:27,BAC,Y,24.66,100, ,24.65,15,24.66,98,1
2017-09-19 09:32:27,BAC,B,24.66,1530, ,24.65,296,24.66,448,1
2017-09-19 09:32:27,BAC,Y,24.66,2800, ,24.65,263,24.66,145,1
2017-09-19 09:32:27,BAC,P,24.66,21890, ,24.65,5057,24.67,6342,-1
2017-09-19 09:32:27,BAC,Y,24.66,300, ,24.65,1083,24.66,3661,1
2017-09-19 09:32:27,BAC,V,24.655,600, ,24.65,70,24.66,17,-1
2017-09-19 09:32:31,BAC,B,24.65,600, ,24.65,369,24.66,669,-1
2017-09-19 09:32:31,BAC,N,24.65,6997, ,24.64,2115,24.66,2317,-1
2017-09-19 09:32:31,BAC,Y,24.65,400, ,24.64,441,24.65,411,1
2017-09-19 09:32:31,BAC,V,24.645,300, ,24.64,541,24.65,173,-1
2017-09-19 09:32:32,BAC,N,24.649,200, ,24.64,85,24.65,16,1
2017-09-19 09:32:32,BAC,Y,24.65,200, ,24.64,712,24.65,144,1
2017-09-19 09:32:33,BAC,K,24.65,5100, ,24.65,4071,24.66,2114,-1
2017-09-19 09:32:34,BAC,B,24.659,2500, ,24.65,108,24.66,171,1
2017-09-19 09:32:34,BAC,N,24.659,3200, ,24.65,634,24.66,393,1
2017-09-19 09:32:34,BAC,A,24.66,4114, ,24.65,1353,24.67,890,1
2017-09-19 09:32:34,BAC,Z,24.66,1496, ,24.66,1994,24.67,2002,-1
2017-09-19 09:32:34,BAC,Y,24.66,86, ,24.66,181,24.67,297,-1
2017-09-19 09:32:34,BAC,Y,24.66,214, ,24.66,66,24.67,171,-1
2017-09-19 09:32:34,BAC,K,24.67,11201, ,24.66,141,24.67,38,1
2017-09-19 09:32:34,BAC,N,24.67,7399, ,24.66,207,24.67,15,1
2017-09-19 09:32:34,BAC,N,24.67,500, ,24.66,1772,24.67,500,1
2017-09-19 09:32:34,BAC,Z,24.68,1602, ,24.67,990,24.68,365,1
2017-09-19 09:32:34,BAC,K,24.68,1798, ,24.67,4450,24.68,1430,1
2017-09-19 09:32:34,BAC,N,24.68,1400, ,24.67,2106,24.68,206,1
2017-09-19 09:32:34,BAC,N,24.68,1451, ,24.67,597,24.68,15,1
2017-09-19 09:32:34,BAC,N,24.68,351, ,24.68,323,24.69,757,-1
2017-09-19 09:32:35,BAC,N,24.68,500, ,24.68,32,24.69,49,-1
2017-09-19 09:32:35,BAC,T,24.68,100, ,24.68,60,24.69,110,-1
2017-09-19 09:32:37,BAC,Y,24.68,100, ,24.68,112,24.69,293,-1
2017-09-19 09:32:37,BAC,Y,24.68,200, ,24.68,25,24.69,47,-1
2017-09-19 09:32:42,BAC,Y,24.69,40, ,24.68,119,24.69,62,1
2017-09-19 09:32:42,BAC,N,24.69,1200, ,24.68,979,24.69,325,1
2017-09-19 09:32:42,BAC,T,24.69,7360, ,24.69,3666,24.7,1723,-1
2017-09-19 09:32:42,BAC,Z,24.7,40, ,24.69,34,24.7,57,1
2017-09-19 09:32:46,BAC,K,24.69,2700, ,24.69,531,24.7,1517,-1
2017-09-19 09:32:46,BAC,T,24.7,53904, ,24.69,997,24.7,2294,1
2017-09-19 09:32:46,BAC,N,24.69,9900, ,24.69,5180,24.7,2978,-1
2017-09-19 09:32:47,BAC,P,24.6975,200, ,24.69,880,24.7,312,1
2017-09-19 09:32:49,BAC,Y,24.7,4, ,24.69,102,24.7,52,1
2017-09-19 09:32:49,BAC,V,24.7,1404, ,24.69,594,24.7,243,1
2017-09-19 09:32:49,BAC,V,24.6975,400, ,24.69,111,24.7,48,1
2017-09-19 09:32:49,BAC,V,24.7,400, ,24.69,516,24.7,198,1
2017-09-19 09:32:49,BAC,Y,24.7,2, ,24.69,516,24.7,198,1
2017-09-19 09:32:49,BAC,V,24.695,300, ,24.69,112,24.7,51,-1
2017-09-19 09:32:49,BAC,Y,24.7,2, ,24.69,112,24.7,51,1
2017-09-19 09:32:49,BAC,Y,24.7,2, ,24.69,112,24.7,51,1
2017-09-19 09:32:49,BAC,Y,24.7,100, ,24.69,106,24.7,51,1
2017-09-19 09:32:49,BAC,V,24.6975,294, ,24.69,248,24.7,96,1
2017-09-19 09:32:49,BAC,Y,24.7,200, ,24.69,106,24.7,48,1
2017-09-19 09:32:50,BAC,Z,24.7,5, ,24.69,1074,24.7,282,1
2017-09-19 09:32:54,BAC,Y,24.69,100, ,24.69,311,24.7,162,-1
2017-09-19 09:32:55,BAC,N,24.69,3616, ,24.69,479,24.7,2161,-1
2017-09-19 09:32:55,BAC,P,24.69,1800, ,24.685,460,24.7,1260,-1
2017-09-19 09:32:55,BAC,N,24.69,1000, ,24.68,745,24.7,1757,1
2017-09-19 09:32:55,BAC,N,24.69,400, ,24.68,292,24.7,645,1
2017-09-19 09:32:55,BAC,T,24.69,2800, ,24.68,890,24.69,1481,1
2017-09-19 09:32:55,BAC,N,24.69,450, ,24.68,423,24.69,28,1
2017-09-19 09:32:55,BAC,Y,24.689,1000, ,24.68,109,24.69,5,1
2017-09-19 09:32:55,BAC,N,24.69,2, ,24.68,387,24.69,12,1
2017-09-19 09:32:57,BAC,B,24.689,2, ,24.68,99,24.69,16,1
2017-09-19 09:32:57,BAC,J,24.69,1301, ,24.68,490,24.69,38,1
2017-09-19 09:32:58,BAC,Y,24.689,1000, ,24.68,104,24.69,27,1
2017-09-19 09:33:07,BAC,Y,24.687,1100, ,24.68,438,24.69,480,1
2017-09-19 09:33:07,BAC,B,24.69,500, ,24.68,438,24.69,480,1
2017-09-19 09:33:09,BAC,B,24.68,4500, ,24.68,417,24.69,865,-1
2017-09-19 09:33:09,BAC,B,24.68,200, ,24.68,86,24.69,464,-1
2017-09-19 09:33:10,BAC,Y,24.68,14500, ,24.67,4095,24.68,6911,1
2017-09-19 09:33:10,BAC,T,24.67,100, ,24.67,1277,24.68,1302,-1
2017-09-19 09:33:10,BAC,N,24.68,59, ,24.67,681,24.68,147,1
2017-09-19 09:33:10,BAC,Y,24.68,200, ,24.67,143,24.68,38,1
2017-09-19 09:33:10,BAC,V,24.675,400, ,24.67,73,24.68,22,-1
2017-09-19 09:33:10,BAC,T,24.675,310, ,24.67,73,24.68,27,-1
2017-09-19 09:33:11,BAC,V,24.675,2200, ,24.67,73,24.68,27,-1
2017-09-19 09:33:14,BAC,B,24.67,100, ,24.67,186,24.68,192,-1
2017-09-19 09:33:17,BAC,B,24.67,300, ,24.67,192,24.68,162,-1
2017-09-19 09:33:17,BAC,Y,24.68,15, ,24.67,192,24.68,162,1
2017-09-19 09:33:21,BAC,B,24.67,20, ,24.67,218,24.68,96,-1
2017-09-19 09:33:22,BAC,V,24.675,1400, ,24.67,218,24.68,96,1
2017-09-19 09:33:22,BAC,P,24.675,100, ,24.67,218,24.68,96,1
2017-09-19 09:33:22,BAC,T,24.675,200, ,24.67,218,24.68,96,-1
2017-09-19 09:33:23,BAC,N,24.679,1000, ,24.67,109,24.68,46,1
2017-09-19 09:33:23,BAC,P,24.68,12835, ,24.67,795,24.69,652,1
2017-09-19 09:33:23,BAC,T,24.68,10998, ,24.68,6576,24.69,5059,-1
2017-09-19 09:33:23,BAC,N,24.68,100, ,24.68,811,24.69,2090,-1
2017-09-19 09:33:24,BAC,N,24.68,300, ,24.68,107,24.69,521,-1
2017-09-19 09:33:24,BAC,K,24.68,4100, ,24.67,949,24.69,2767,-1
2017-09-19 09:33:24,BAC,Z,24.68,219, ,24.67,309,24.69,662,-1
2017-09-19 09:33:24,BAC,K,24.68,2000, ,24.67,1731,24.68,2753,1
2017-09-19 09:33:24,BAC,Y,24.68,100, ,24.67,240,24.68,31,1
2017-09-19 09:33:24,BAC,V,24.675,1200, ,24.67,240,24.68,31,-1
2017-09-19 09:33:27,BAC,K,24.68,400, ,24.67,588,24.68,24,1
2017-09-19 09:33:27,BAC,Z,24.68,3100, ,24.67,645,24.68,12,1
2017-09-19 09:33:30,BAC,Y,24.68,100, ,24.67,324,24.68,63,1
2017-09-19 09:33:30,BAC,N,24.68,400, ,24.67,338,24.68,50,1
2017-09-19 09:33:30,BAC,V,24.675,200, ,24.67,338,24.68,50,-1
2017-09-19 09:33:31,BAC,N,24.68,200, ,24.67,225,24.68,36,1
2017-09-19 09:33:36,BAC,Y,24.68,100, ,24.67,225,24.68,30,1
2017-09-19 09:33:38,BAC,J,24.68,400, ,24.67,450,24.68,60,1
2017-09-19 09:33:38,BAC,P,24.6725,1000, ,24.67,225,24.68,36,-1
2017-09-19 09:33:39,BAC,V,24.675,200, ,24.67,114,24.68,18,1
2017-09-19 09:33:42,BAC,P,24.68,12652, ,24.68,8150,24.69,6081,-1
2017-09-19 09:33:42,BAC,N,24.68,1500, ,24.68,814,24.69,1274,-1
2017-09-19 09:33:43,BAC,N,24.68,700, ,24.68,38,24.69,168,-1
2017-09-19 09:33:43,BAC,N,24.68,300, ,24.68,66,24.69,302,-1
2017-09-19 09:33:45,BAC,K,24.68,2750, ,24.68,135,24.69,1399,-1
2017-09-19 09:33:45,BAC,T,24.68,50, ,24.68,4,24.69,211,-1
2017-09-19 09:33:45,BAC,N,24.68,400, ,24.67,432,24.69,867,-1
2017-09-19 09:33:47,BAC,Y,24.68,8500, ,24.68,129,24.69,1200,-1
2017-09-19 09:33:47,BAC,N,24.68,200, ,24.68,33,24.69,328,-1
2017-09-19 09:33:47,BAC,Y,24.685,2, ,24.68,65,24.69,328,-1
2017-09-19 09:33:47,BAC,P,24.68,100, ,24.68,14,24.69,324,-1
2017-09-19 09:33:48,BAC,N,24.68,200, ,24.68,116,24.69,648,-1
2017-09-19 09:33:51,BAC,N,24.68,100, ,24.68,32,24.69,330,-1
2017-09-19 09:33:51,BAC,A,24.68,2271, ,24.67,404,24.69,870,-1
2017-09-19 09:33:51,BAC,T,24.68,1750, ,24.67,2620,24.68,4304,1
2017-09-19 09:33:51,BAC,V,24.675,200, ,24.67,61,24.68,26,-1
2017-09-19 09:33:51,BAC,Y,24.68,300, ,24.67,378,24.68,96,1
2017-09-19 09:33:51,BAC,V,24.675,400, ,24.67,378,24.68,96,-1
2017-09-19 09:33:51,BAC,B,24.68,100, ,24.67,414,24.68,27,1
2017-09-19 09:33:51,BAC,V,24.675,200, ,24.67,414,24.68,27,-1
2017-09-19 09:33:51,BAC,V,24.68,1100, ,24.67,593,24.68,17,1
2017-09-19 09:33:51,BAC,V,24.68,600, ,24.67,258,24.68,8,1
2017-09-19 09:33:51,BAC,V,24.6775,600, ,24.67,108,24.68,4,1
2017-09-19 09:33:51,BAC,T,24.68,200, ,24.67,432,24.68,31,1
2017-09-19 09:33:51,BAC,V,24.6775,600, ,24.67,204,24.68,15,1
2017-09-19 09:33:51,BAC,B,24.68,200, ,24.67,102,24.68,7,1
2017-09-19 09:33:52,BAC,V,24.6725,300, ,24.67,597,24.68,233,-1
2017-09-19 09:33:52,BAC,K,24.67,8857, ,24.67,572,24.68,846,-1
2017-09-19 09:33:52,BAC,J,24.67,9050, ,24.66,1999,24.68,2514,-1
2017-09-19 09:33:53,BAC,J,24.66,2, ,24.66,39,24.67,96,-1
2017-09-19 09:33:53,BAC,V,24.665,439, ,24.66,39,24.67,96,1
2017-09-19 09:33:54,BAC,J,24.66,998, ,24.66,108,24.67,360,-1
2017-09-19 09:33:54,BAC,V,24.66,104, ,24.66,31,24.67,132,-1
2017-09-19 09:33:54,BAC,K,24.66,5300, ,24.655,109,24.67,256,-1
2017-09-19 09:33:54,BAC,Y,24.66,7096, ,24.65,1129,24.67,2503,-1
2017-09-19 09:33:54,BAC,Y,24.65,200, ,24.65,272,24.66,369,-1
2017-09-19 09:33:54,BAC,Y,24.65,200, ,24.65,68,24.66,92,-1
2017-09-19 09:33:55,BAC,B,24.65,102, ,24.65,82,24.66,199,-1
2017-09-19 09:33:58,BAC,J,24.65,2600, ,24.65,37,24.66,1563,-1
